"TIME","GEO","AIRPOL","NACE_R2","UNIT","Value","Flag and Footnotes"
"2012","Malta","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Agriculture, forestry and fishing","Tonne","67,967.23","s"
"2012","Malta","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Mining and quarrying","Tonne","3,167.72","s"
"2012","Malta","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Manufacturing","Tonne","29,248.83","s"
"2012","Malta","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Electricity, gas, steam and air conditioning supply","Tonne","1,395,470.84","s"
"2012","Malta","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Water supply; sewerage, waste management and remediation activities","Tonne","122,362.7","s"
"2012","Malta","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Construction","Tonne","14,225.85","s"
"2012","Malta","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Wholesale and retail trade; repair of motor vehicles and motorcycles","Tonne","29,606.52","s"
"2012","Malta","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Transportation and storage","Tonne","2,162,298.97","s"
"2012","Malta","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Accommodation and food service activities","Tonne","3,086.11","s"
"2012","Malta","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Information and communication","Tonne","3,890.44","s"
"2012","Malta","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Financial and insurance activities","Tonne","2,634.58","s"
"2012","Malta","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Real estate activities","Tonne","1,899.81","s"
"2012","Malta","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Professional, scientific and technical activities","Tonne","5,838.57","s"
"2012","Malta","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Administrative and support service activities","Tonne","13,586.99","s"
"2012","Malta","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Public administration and defence; compulsory social security","Tonne","7,257.01","s"
"2012","Malta","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Education","Tonne","1,742.47","s"
"2012","Malta","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Human health and social work activities","Tonne","4,037.98","s"
"2012","Malta","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Arts, entertainment and recreation","Tonne","1,189.24","s"
"2012","Malta","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Other service activities","Tonne","2,167.59","s"
"2012","Malta","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use","Tonne","3.59","s"
"2012","Malta","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Activities of extraterritorial organisations and bodies","Tonne","0","s"
"2012","Netherlands","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Total - all NACE activities","Tonne","172,052,600.23",""
"2012","Netherlands","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Agriculture, forestry and fishing","Tonne","28,756,912.42",""
"2012","Netherlands","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Mining and quarrying","Tonne","3,185,308.56",""
"2012","Netherlands","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Manufacturing","Tonne","44,884,223.48",""
"2012","Netherlands","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Electricity, gas, steam and air conditioning supply","Tonne","44,900,658.68",""
"2012","Netherlands","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Water supply; sewerage, waste management and remediation activities","Tonne","7,114,870.27",""
"2012","Netherlands","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Construction","Tonne","3,070,727.45",""
"2012","Netherlands","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Wholesale and retail trade; repair of motor vehicles and motorcycles","Tonne","4,188,920.72",""
"2012","Netherlands","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Transportation and storage","Tonne","25,632,100.16",""
"2012","Netherlands","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Accommodation and food service activities","Tonne","1,067,187.68",""
"2012","Netherlands","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Information and communication","Tonne","293,066.37",""
"2012","Netherlands","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Financial and insurance activities","Tonne","435,538.04",""
"2012","Netherlands","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Real estate activities","Tonne","370,344.67",""
"2012","Netherlands","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Professional, scientific and technical activities","Tonne","695,069.58",""
"2012","Netherlands","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Administrative and support service activities","Tonne","2,257,313.88",""
"2012","Netherlands","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Public administration and defence; compulsory social security","Tonne","1,543,069.78",""
"2012","Netherlands","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Education","Tonne","740,857.1",""
"2012","Netherlands","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Human health and social work activities","Tonne","1,819,496.16",""
"2012","Netherlands","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Arts, entertainment and recreation","Tonne","565,027.55",""
"2012","Netherlands","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Other service activities","Tonne","531,907.66",""
"2012","Netherlands","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use","Tonne","0",""
"2012","Netherlands","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Activities of extraterritorial organisations and bodies","Tonne","0",""
"2012","Austria","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Total - all NACE activities","Tonne","57,124,686.41",""
"2012","Austria","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Agriculture, forestry and fishing","Tonne","8,637,377.19",""
"2012","Austria","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Mining and quarrying","Tonne","1,031,874.09",""
"2012","Austria","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Manufacturing","Tonne","26,842,668.52",""
"2012","Austria","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Electricity, gas, steam and air conditioning supply","Tonne","9,473,277.86",""
"2012","Austria","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Water supply; sewerage, waste management and remediation activities","Tonne","2,172,642.66",""
"2012","Austria","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Construction","Tonne","2,330,829.64",""
"2012","Austria","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Wholesale and retail trade; repair of motor vehicles and motorcycles","Tonne","517,211.63",""
"2012","Austria","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Transportation and storage","Tonne","4,419,743.62",""
"2012","Austria","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Accommodation and food service activities","Tonne","211,327.26",""
"2012","Austria","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Information and communication","Tonne","78,949.42",""
"2012","Austria","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Financial and insurance activities","Tonne","52,774.88",""
"2012","Austria","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Real estate activities","Tonne","19,580.02",""
"2012","Austria","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Professional, scientific and technical activities","Tonne","84,793.5",""
"2012","Austria","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Administrative and support service activities","Tonne","109,365.68",""
"2012","Austria","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Public administration and defence; compulsory social security","Tonne","180,222.76",""
"2012","Austria","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Education","Tonne","466,009.76",""
"2012","Austria","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Human health and social work activities","Tonne","188,313.69",""
"2012","Austria","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Arts, entertainment and recreation","Tonne","123,412.92",""
"2012","Austria","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Other service activities","Tonne","184,311.31",""
"2012","Austria","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use","Tonne","0",""
"2012","Austria","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Activities of extraterritorial organisations and bodies","Tonne","0",""
"2012","Poland","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Total - all NACE activities","Tonne","346,104,483.81",""
"2012","Poland","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Agriculture, forestry and fishing","Tonne","45,515,237.4",""
"2012","Poland","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Mining and quarrying","Tonne","19,256,251.31",""
"2012","Poland","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Manufacturing","Tonne","63,784,156.02",""
"2012","Poland","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Electricity, gas, steam and air conditioning supply","Tonne","157,753,160.62",""
"2012","Poland","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Water supply; sewerage, waste management and remediation activities","Tonne","12,117,315.45",""
"2012","Poland","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Construction","Tonne","752,623.54",""
"2012","Poland","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Wholesale and retail trade; repair of motor vehicles and motorcycles","Tonne","8,966,407.93",""
"2012","Poland","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Transportation and storage","Tonne","22,750,773.46",""
"2012","Poland","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Accommodation and food service activities","Tonne","626,005.9",""
"2012","Poland","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Information and communication","Tonne","569,279.79",""
"2012","Poland","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Financial and insurance activities","Tonne","4,123,837.23",""
"2012","Poland","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Real estate activities","Tonne","880,656.23",""
"2012","Poland","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Professional, scientific and technical activities","Tonne","1,073,655.83",""
"2012","Poland","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Administrative and support service activities","Tonne","1,332,886.87",""
"2012","Poland","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Public administration and defence; compulsory social security","Tonne","2,561,456.74",""
"2012","Poland","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Education","Tonne","1,697,330.55",""
"2012","Poland","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Human health and social work activities","Tonne","1,439,421.41",""
"2012","Poland","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Arts, entertainment and recreation","Tonne","323,187.12",""
"2012","Poland","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Other service activities","Tonne","580,840.42",""
"2012","Poland","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use","Tonne","0",""
"2012","Poland","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Activities of extraterritorial organisations and bodies","Tonne","0",""
"2012","Portugal","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Total - all NACE activities","Tonne","56,798,746.1",""
"2012","Portugal","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Agriculture, forestry and fishing","Tonne","8,682,652.6",""
"2012","Portugal","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Mining and quarrying","Tonne","274,989.2",""
"2012","Portugal","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Manufacturing","Tonne","15,601,113.9",""
"2012","Portugal","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Electricity, gas, steam and air conditioning supply","Tonne","15,136,619.2",""
"2012","Portugal","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Water supply; sewerage, waste management and remediation activities","Tonne","6,110,292.2",""
"2012","Portugal","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Construction","Tonne","1,248,052",""
"2012","Portugal","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Wholesale and retail trade; repair of motor vehicles and motorcycles","Tonne","1,654,785.7",""
"2012","Portugal","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Transportation and storage","Tonne","5,839,931.8",""
"2012","Portugal","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Accommodation and food service activities","Tonne","600,033.1",""
"2012","Portugal","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Information and communication","Tonne","55,606.8",""
"2012","Portugal","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Financial and insurance activities","Tonne","95,813.8",""
"2012","Portugal","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Real estate activities","Tonne","12,959.2",""
"2012","Portugal","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Professional, scientific and technical activities","Tonne","102,825.9",""
"2012","Portugal","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Administrative and support service activities","Tonne","235,925.1",""
"2012","Portugal","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Public administration and defence; compulsory social security","Tonne","455,163.7",""
"2012","Portugal","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Education","Tonne","95,145.4",""
"2012","Portugal","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Human health and social work activities","Tonne","437,469.7",""
"2012","Portugal","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Arts, entertainment and recreation","Tonne","83,706",""
"2012","Portugal","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Other service activities","Tonne","75,660.8",""
"2012","Portugal","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use","Tonne","0",""
"2012","Portugal","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Activities of extraterritorial organisations and bodies","Tonne","0",""
"2012","Romania","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Total - all NACE activities","Tonne","109,755,495.54","b"
"2012","Romania","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Agriculture, forestry and fishing","Tonne","19,036,343.61","b"
"2012","Romania","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Mining and quarrying","Tonne","6,187,687.79","b"
"2012","Romania","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Manufacturing","Tonne","26,810,472.38","b"
"2012","Romania","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Electricity, gas, steam and air conditioning supply","Tonne","39,303,370.91","b"
"2012","Romania","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Water supply; sewerage, waste management and remediation activities","Tonne","6,263,983.34","b"
"2012","Romania","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Construction","Tonne","1,529,358.26","b"
"2012","Romania","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Wholesale and retail trade; repair of motor vehicles and motorcycles","Tonne","2,269,216.97","b"
"2012","Romania","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Transportation and storage","Tonne","5,205,805.62","b"
"2012","Romania","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Accommodation and food service activities","Tonne","153,891.29","b"
"2012","Romania","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Information and communication","Tonne","267,971.69","b"
"2012","Romania","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Financial and insurance activities","Tonne","200,998.92","b"
"2012","Romania","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Real estate activities","Tonne","434,514.82","b"
"2012","Romania","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Professional, scientific and technical activities","Tonne","487,701.06","b"
"2012","Romania","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Administrative and support service activities","Tonne","344,458.05","b"
"2012","Romania","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Public administration and defence; compulsory social security","Tonne","389,872.73","b"
"2012","Romania","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Education","Tonne","216,045.29","b"
"2012","Romania","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Human health and social work activities","Tonne","289,991.07","b"
"2012","Romania","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Arts, entertainment and recreation","Tonne","82,085","b"
"2012","Romania","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Other service activities","Tonne","281,726.75","b"
"2012","Romania","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use","Tonne","0","b"
"2012","Romania","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Activities of extraterritorial organisations and bodies","Tonne","0","b"
"2012","Slovenia","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Total - all NACE activities","Tonne","16,112,817.84",""
"2012","Slovenia","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Agriculture, forestry and fishing","Tonne","1,917,074.02",""
"2012","Slovenia","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Mining and quarrying","Tonne","387,359.37",""
"2012","Slovenia","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Manufacturing","Tonne","2,227,944.21",""
"2012","Slovenia","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Electricity, gas, steam and air conditioning supply","Tonne","6,197,572.51",""
"2012","Slovenia","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Water supply; sewerage, waste management and remediation activities","Tonne","609,721.96",""
"2012","Slovenia","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Construction","Tonne","93,143.46",""
"2012","Slovenia","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Wholesale and retail trade; repair of motor vehicles and motorcycles","Tonne","0",""
"2012","Slovenia","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Transportation and storage","Tonne","4,263,327.33",""
"2012","Slovenia","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Accommodation and food service activities","Tonne","57,987.48",""
"2012","Slovenia","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Information and communication","Tonne","5,709.93",""
"2012","Slovenia","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Financial and insurance activities","Tonne","4,494.48",""
"2012","Slovenia","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Real estate activities","Tonne","39,481.97",""
"2012","Slovenia","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Professional, scientific and technical activities","Tonne","48,818.2",""
"2012","Slovenia","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Administrative and support service activities","Tonne","16,236.91",""
"2012","Slovenia","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Public administration and defence; compulsory social security","Tonne","9,686.67",""
"2012","Slovenia","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Education","Tonne","57,747.15",""
"2012","Slovenia","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Human health and social work activities","Tonne","125,585.22",""
"2012","Slovenia","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Arts, entertainment and recreation","Tonne","29,932.04",""
"2012","Slovenia","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Other service activities","Tonne","20,994.94",""
"2012","Slovenia","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use","Tonne","0",""
"2012","Slovenia","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Activities of extraterritorial organisations and bodies","Tonne","0",""
"2012","Slovakia","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Total - all NACE activities","Tonne","36,460,936.74",""
"2012","Slovakia","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Agriculture, forestry and fishing","Tonne","2,172,014.86",""
"2012","Slovakia","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Mining and quarrying","Tonne","586,393.46",""
"2012","Slovakia","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Manufacturing","Tonne","17,171,645.6",""
"2012","Slovakia","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Electricity, gas, steam and air conditioning supply","Tonne","6,886,222.02",""
"2012","Slovakia","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Water supply; sewerage, waste management and remediation activities","Tonne","1,656,030.88",""
"2012","Slovakia","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Construction","Tonne","1,952,160.32",""
"2012","Slovakia","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Wholesale and retail trade; repair of motor vehicles and motorcycles","Tonne","286,427.16",""
"2012","Slovakia","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Transportation and storage","Tonne","3,667,524.97",""
"2012","Slovakia","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Accommodation and food service activities","Tonne","138,578.57",""
"2012","Slovakia","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Information and communication","Tonne","61,335.42",""
"2012","Slovakia","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Financial and insurance activities","Tonne","48,812",""
"2012","Slovakia","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Real estate activities","Tonne","283,811.85",""
"2012","Slovakia","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Professional, scientific and technical activities","Tonne","458,570.06",""
"2012","Slovakia","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Administrative and support service activities","Tonne","172,524.08",""
"2012","Slovakia","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Public administration and defence; compulsory social security","Tonne","344,457.29",""
"2012","Slovakia","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Education","Tonne","127,273.86",""
"2012","Slovakia","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Human health and social work activities","Tonne","181,045.38",""
"2012","Slovakia","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Arts, entertainment and recreation","Tonne","133,045.6",""
"2012","Slovakia","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Other service activities","Tonne","132,627.11",""
"2012","Slovakia","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use","Tonne","436.25",""
"2012","Slovakia","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Activities of extraterritorial organisations and bodies","Tonne","0",""
"2012","Finland","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Total - all NACE activities","Tonne","57,881,128.5",""
"2012","Finland","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Agriculture, forestry and fishing","Tonne","8,191,360.81",""
"2012","Finland","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Mining and quarrying","Tonne","471,611.74",""
"2012","Finland","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Manufacturing","Tonne","14,529,922.28",""
"2012","Finland","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Electricity, gas, steam and air conditioning supply","Tonne","18,055,340.1",""
"2012","Finland","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Water supply; sewerage, waste management and remediation activities","Tonne","2,808,205.17",""
"2012","Finland","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Construction","Tonne","1,345,058.09",""
"2012","Finland","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Wholesale and retail trade; repair of motor vehicles and motorcycles","Tonne","146,406.73",""
"2012","Finland","Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent)","Transportation and storage","Tonne","10,492,838.81",""
